property_type,region,area_m2,price_usd,lat,lon,state
house,South,231.0,230187.73599999998,-30.104361,-51.252487,Rio Grande do Sul
apartment,South,77.0,62392.9562,-30.070107,-51.208324,Rio Grande do Sul
apartment,South,106.0,89132.8019,-30.114227,-51.2486,Rio Grande do Sul
house,South,199.0,187747.81600000002,-30.106033,-51.214893,Rio Grande do Sul
apartment,South,200.0,132750.9765,-29.153448,-51.175533,Rio Grande do Sul
apartment,South,56.0,70015.4351,-30.067726,-51.217381,Rio Grande do Sul
apartment,South,56.0,75770.1285,-30.050968,-51.202202,Rio Grande do Sul
apartment,South,112.0,120993.0317,-30.029264,-51.191223,Rio Grande do Sul
house,South,210.0,151336.1153,-30.002295,-51.123158,Rio Grande do Sul
apartment,South,64.0,90649.9557,-29.973013,-51.124569,Rio Grande do Sul
apartment,South,81.0,66375.48539999999,-29.7023977306,-53.7141691015,Rio Grande do Sul
apartment,South,75.0,168783.3859,-30.025372,-51.192101,Rio Grande do Sul
house,South,162.0,237055.32400000002,-30.039379,-51.21991,Rio Grande do Sul
house,South,227.0,147922.5221,-30.039001,-51.18441,Rio Grande do Sul
apartment,South,113.0,104304.33989999999,-30.031385,-51.211151,Rio Grande do Sul
apartment,South,80.0,55018.7047,-29.7157164,-52.4225323,Rio Grande do Sul
apartment,South,127.0,102049.8968,-29.7229786,-52.4258488,Rio Grande do Sul
house,South,235.0,115093.86799999999,-30.069742,-51.211456,Rio Grande do Sul
apartment,South,60.0,76729.2428,-29.663378,-49.998238,Rio Grande do Sul
house,South,239.0,182058.48450000002,-30.149693,-51.212475,Rio Grande do Sul
apartment,South,76.0,52531.45649999999,-30.049839,-51.218689,Rio Grande do Sul
house,South,68.0,45514.6197,-29.956108,-50.978432,Rio Grande do Sul
apartment,South,105.0,100511.4535,-30.0015869,-51.1436098,Rio Grande do Sul
apartment,South,73.0,61069.9558,-29.6834474,-53.8095961,Rio Grande do Sul
apartment,South,84.0,55628.699700000005,-30.059143,-51.227844,Rio Grande do Sul
apartment,South,63.0,76537.4169,-30.055977,-51.208221,Rio Grande do Sul
apartment,South,93.0,142802.12470000001,-30.007427,-51.153713,Rio Grande do Sul
apartment,South,167.0,183191.07640000002,-30.031038,-51.217381,Rio Grande do Sul
apartment,South,90.0,146026.07510000002,-30.021929,-51.191223,Rio Grande do Sul
house,South,101.0,55628.699700000005,-30.128128,-51.2100712,Rio Grande do Sul
house,South,174.0,106988.5668,-30.129536,-51.232632,Rio Grande do Sul
apartment,South,74.0,80565.7038,-30.035332,-51.135017,Rio Grande do Sul
apartment,South,73.0,124558.3456,-30.046061,-51.225681,Rio Grande do Sul
apartment,South,64.0,45845.7194,-30.024611,-51.219997,Rio Grande do Sul
apartment,South,62.0,51792.238699999994,-29.6817251,-53.8146577,Rio Grande do Sul
house,South,219.0,227573.11179999998,-30.088015,-51.237003,Rio Grande do Sul
house,South,110.0,61383.3931,-29.6926189916,-53.8513541278,Rio Grande do Sul
apartment,South,100.0,74811.00850000001,-30.059143,-51.227844,Rio Grande do Sul
apartment,South,90.0,67138.0884,-29.6991456,-53.718306,Rio Grande do Sul
house,South,196.0,103584.47929999999,-30.06694,-51.199432,Rio Grande do Sul
apartment,South,93.0,51600.4147,-30.026278,-51.221321,Rio Grande do Sul
apartment,South,94.0,124785.9181,-30.056164,-51.191223,Rio Grande do Sul
apartment,South,87.0,63301.627400000005,-30.05175,-51.182068,Rio Grande do Sul
house,South,166.0,101666.245,-30.113007,-51.219631,Rio Grande do Sul
apartment,South,80.0,86320.3972,-30.036165,-51.189587,Rio Grande do Sul
apartment,South,66.0,52531.45649999999,-30.031038,-51.217381,Rio Grande do Sul
apartment,South,91.0,56779.638000000006,-30.04122,-51.22538,Rio Grande do Sul
apartment,South,74.0,70547.6631,-30.041164,-51.198071,Rio Grande do Sul
apartment,South,88.0,124685.0224,-30.038136,-51.188606,Rio Grande do Sul
apartment,South,124.0,170679.8329,-30.038136,-51.188606,Rio Grande do Sul
apartment,South,58.0,60496.5149,-30.098661,-51.245811,Rio Grande do Sul
apartment,South,69.0,81547.0291,-30.078106,-51.205128,Rio Grande do Sul
apartment,South,53.0,52751.353,-29.6988741375,-53.8104739577,Rio Grande do Sul
apartment,South,69.0,58291.207700000006,-29.7675252639,-51.1288690567,Rio Grande do Sul
house,South,105.0,67138.0884,-30.185879,-51.153313,Rio Grande do Sul
apartment,South,77.0,67521.7326,-29.7029243,-52.4295298,Rio Grande do Sul
apartment,South,87.0,53710.4673,-30.030441,-51.227158,Rio Grande do Sul
apartment,South,87.0,189644.2573,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,90.0,172640.80200000003,-30.055731,-51.221252,Rio Grande do Sul
apartment,South,64.0,57546.933999999994,-30.093275,-51.202991,Rio Grande do Sul
apartment,South,124.0,130854.5371,-29.3334218063,-49.7244709074,Rio Grande do Sul
apartment,South,87.0,75770.1285,-30.063021,-51.190102,Rio Grande do Sul
apartment,South,146.0,122574.9698,-29.99527,-51.116348,Rio Grande do Sul
apartment,South,67.0,126603.25480000001,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,71.0,76729.2428,-30.035479,-51.201538,Rio Grande do Sul
house,South,119.0,62726.1573,-30.090792,-51.223923,Rio Grande do Sul
apartment,South,73.0,72892.7818,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,80.0,90156.8639,-30.055332,-51.147655,Rio Grande do Sul
house,South,179.0,117579.4385,-30.161753,-51.161156,Rio Grande do Sul
apartment,South,60.0,76729.2428,-30.019569,-51.149391,Rio Grande do Sul
apartment,South,74.0,122766.7881,-30.028139,-51.217567,Rio Grande do Sul
house,South,116.0,86320.3972,-29.6846161,-53.8334393,Rio Grande do Sul
apartment,South,56.0,97919.9675,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,71.0,70168.3718,-30.039682,-51.219501,Rio Grande do Sul
apartment,South,63.0,67323.7089,-30.070068,-51.192532,Rio Grande do Sul
apartment,South,74.0,82483.9362,-30.033369,-51.159775,Rio Grande do Sul
apartment,South,102.0,118930.3271,-29.33136,-49.803558,Rio Grande do Sul
apartment,South,77.0,97666.7906,-30.046061,-51.225681,Rio Grande do Sul
house,South,65.0,47955.772,-30.1496646,-51.2215859,Rio Grande do Sul
apartment,South,76.0,61383.3931,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,79.0,99563.2319,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,105.0,153266.6673,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,60.0,46037.5453,-30.056164,-51.191223,Rio Grande do Sul
apartment,South,115.0,63301.627400000005,-30.020176,-51.13163,Rio Grande do Sul
apartment,South,64.0,100511.4535,-30.104361,-51.252487,Rio Grande do Sul
house,South,198.0,104304.33989999999,-30.140226,-51.211555,Rio Grande do Sul
apartment,South,99.0,67138.0884,-30.014988,-51.187004,Rio Grande do Sul
apartment,South,121.0,119475.8779,-29.6950471,-53.8105419,Rio Grande do Sul
apartment,South,64.0,143489.0602,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,80.0,95580.7008,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,59.0,81524.8238,-30.056608,-51.167461,Rio Grande do Sul
apartment,South,74.0,83443.47039999999,-29.663378,-49.998238,Rio Grande do Sul
apartment,South,113.0,149622.0246,-30.0380078,-51.1991348,Rio Grande do Sul
apartment,South,145.0,86320.3972,-30.043938,-51.191223,Rio Grande do Sul
house,South,188.0,121372.32489999999,-30.094461,-51.221725,Rio Grande do Sul
apartment,South,130.0,228900.6209,-30.032385,-51.191769,Rio Grande do Sul
apartment,South,62.0,75762.8781,-30.055332,-51.147655,Rio Grande do Sul
apartment,South,57.0,54669.585399999996,-29.7865222552,-51.1435031891,Rio Grande do Sul
apartment,South,118.0,94822.1277,-30.036743,-51.209606,Rio Grande do Sul
house,South,250.0,212401.5681,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,115.0,101666.245,-30.032318,-51.179379,Rio Grande do Sul
apartment,South,58.0,92306.6265,-30.016756,-51.207436,Rio Grande do Sul
apartment,South,69.0,59607.1097,-30.017746,-51.144165,Rio Grande do Sul
apartment,South,65.0,55053.229600000006,-30.046061,-51.225681,Rio Grande do Sul
house,South,159.0,109906.4386,-30.161753,-51.161156,Rio Grande do Sul
apartment,South,119.0,115093.86799999999,-30.051292,-51.225452,Rio Grande do Sul
house,South,129.0,86320.3972,-30.160891,-51.190681,Rio Grande do Sul
apartment,South,99.0,136543.8629,-30.027777,-51.162804,Rio Grande do Sul
apartment,South,159.0,161197.6207,-30.039728,-51.18372,Rio Grande do Sul
house,South,62.0,68271.9305,-30.161716,-51.202991,Rio Grande do Sul
apartment,South,104.0,155508.2873,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,86.0,101666.245,-29.7609313481,-51.1428594589,Rio Grande do Sul
apartment,South,76.0,74619.1902,-29.6980565,-53.8087329,Rio Grande do Sul
apartment,South,69.0,69056.3208,-30.106045,-51.23962,Rio Grande do Sul
apartment,South,90.0,124685.0224,-29.33136,-49.803558,Rio Grande do Sul
house,South,174.0,178395.4954,-30.048243,-51.205936,Rio Grande do Sul
house,South,75.0,91499.62240000001,-30.090792,-51.223923,Rio Grande do Sul
apartment,South,53.0,51792.238699999994,-30.104843,-51.248154,Rio Grande do Sul
apartment,South,200.0,316508.1389,-30.011415,-51.185783,Rio Grande do Sul
apartment,South,175.0,161197.6207,-29.6864839,-53.8092779,Rio Grande do Sul
apartment,South,70.0,128521.4834,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,84.0,57546.933999999994,-30.041273,-51.204395,Rio Grande do Sul
house,South,150.0,71116.5934,-29.196629,-51.233566,Rio Grande do Sul
apartment,South,62.0,91307.8022,-29.99622,-51.135017,Rio Grande do Sul
apartment,South,74.0,65219.854100000004,-30.023874,-51.133713,Rio Grande do Sul
apartment,South,135.0,278143.5156,-30.03689,-51.199066,Rio Grande do Sul
apartment,South,67.0,109993.66570000001,-30.046982,-51.206821,Rio Grande do Sul
house,South,161.0,102625.365,-30.006463,-51.1447531,Rio Grande do Sul
apartment,South,112.0,170679.8329,-30.007427,-51.153713,Rio Grande do Sul
house,South,76.0,56608.8109,-30.1622097,-51.1850867,Rio Grande do Sul
apartment,South,212.0,149250.0312,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,54.0,58789.7183,-30.046061,-51.225681,Rio Grande do Sul
apartment,South,98.0,82483.9362,-29.763708,-51.155926,Rio Grande do Sul
apartment,South,116.0,112269.39829999999,-30.030844,-51.234386,Rio Grande do Sul
apartment,South,77.0,72892.7818,-30.041164,-51.198071,Rio Grande do Sul
house,South,100.0,93873.9042,-30.088015,-51.237003,Rio Grande do Sul
house,South,221.0,134276.1768,-29.6927907,-53.7821632,Rio Grande do Sul
house,South,194.0,130854.5371,-30.0260208,-51.1484338,Rio Grande do Sul
apartment,South,69.0,81311.3208,-30.006578,-51.1507,Rio Grande do Sul
apartment,South,58.0,45514.6197,-29.70682,-53.8195954,Rio Grande do Sul
apartment,South,148.0,249370.05049999998,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,65.0,51203.947400000005,-29.7071394,-53.7173366,Rio Grande do Sul
apartment,South,94.0,77688.35710000001,-30.005852,-51.1311,Rio Grande do Sul
apartment,South,97.0,79840.2325,-30.031038,-51.217381,Rio Grande do Sul
apartment,South,76.0,81524.8238,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,90.0,151715.40850000002,-30.004568,-51.16246,Rio Grande do Sul
apartment,South,56.0,65066.39490000001,-30.045074,-51.136372,Rio Grande do Sul
apartment,South,90.0,100511.4535,-30.047504,-51.204636,Rio Grande do Sul
apartment,South,79.0,53710.4673,-29.7077193,-53.7310484,Rio Grande do Sul
apartment,South,66.0,83443.47039999999,-30.048243,-51.205936,Rio Grande do Sul
apartment,South,64.0,67138.0884,-29.33136,-49.803558,Rio Grande do Sul
house,South,85.0,53100.38679999999,-30.1604881,-51.1810693,Rio Grande do Sul
apartment,South,69.0,67138.0884,-30.105619,-51.242771,Rio Grande do Sul
house,South,231.0,164373.3529,-30.004272,-51.145504,Rio Grande do Sul
apartment,South,124.0,98615.0141,-30.023867,-50.245049,Rio Grande do Sul
apartment,South,67.0,53100.38679999999,-30.060946,-51.166382,Rio Grande do Sul
apartment,South,163.0,119475.8779,-30.031038,-51.217381,Rio Grande do Sul
house,South,137.0,88184.5784,-30.161753,-51.161156,Rio Grande do Sul
apartment,South,53.0,46037.5453,-30.081381,-51.205845,Rio Grande do Sul
apartment,South,64.0,75770.1285,-30.039682,-51.219501,Rio Grande do Sul
apartment,South,56.0,83634.8745,-30.019091,-51.1663542,Rio Grande do Sul
house,South,113.0,74811.00850000001,-29.8958873,-51.150844,Rio Grande do Sul
apartment,South,83.0,142233.1887,-30.050968,-51.202202,Rio Grande do Sul
apartment,South,59.0,81524.8238,-30.068159,-51.229153,Rio Grande do Sul
house,South,161.0,132357.95010000002,-29.9786015,-51.1760304,Rio Grande do Sul
apartment,South,93.0,180162.04510000002,-30.019997,-51.170139,Rio Grande do Sul
apartment,South,176.0,284466.385,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,85.0,170490.1882,-30.068159,-51.229153,Rio Grande do Sul
apartment,South,94.0,83251.2303,-30.0115122,-51.1416131,Rio Grande do Sul
apartment,South,61.0,86857.0693,-30.072315,-51.196423,Rio Grande do Sul
apartment,South,236.0,190863.9965,-30.019669,-51.200359,Rio Grande do Sul
apartment,South,89.0,150767.185,-30.031361,-51.15786,Rio Grande do Sul
apartment,South,143.0,268552.3612,-30.032043,-51.178146,Rio Grande do Sul
house,South,151.0,82483.9362,-30.161716,-51.202991,Rio Grande do Sul
apartment,South,99.0,108097.22630000001,-30.056164,-51.191223,Rio Grande do Sul
apartment,South,116.0,113786.5521,-30.0880832,-51.2378258,Rio Grande do Sul
apartment,South,83.0,105502.71170000001,-30.006578,-51.1507,Rio Grande do Sul
house,South,144.0,132741.5943,-29.7064964,-52.3961932,Rio Grande do Sul
apartment,South,64.0,57546.933999999994,-30.039379,-51.21991,Rio Grande do Sul
apartment,South,74.0,104542.2503,-30.005852,-51.1311,Rio Grande do Sul
house,South,100.0,47411.061,-30.0753527,-51.0270004,Rio Grande do Sul
apartment,South,66.0,65219.854100000004,-29.975916,-51.193546,Rio Grande do Sul
apartment,South,68.0,63301.627400000005,-30.060946,-51.166382,Rio Grande do Sul
apartment,South,79.0,228269.5074,-30.0289739,-51.1994458,Rio Grande do Sul
house,South,219.0,80565.7038,-29.14435,-51.536037,Rio Grande do Sul
apartment,South,120.0,97829.7859,-29.6993687,-53.8125363,Rio Grande do Sul
house,South,249.0,191823.1108,-30.084679,-51.202564,Rio Grande do Sul
apartment,South,161.0,234407.8469,-30.105785,-51.250889,Rio Grande do Sul
house,South,238.0,180162.04510000002,-30.1021135,-51.2520687,Rio Grande do Sul
apartment,South,80.0,92925.6826,-30.045778,-51.171303,Rio Grande do Sul
apartment,South,80.0,83443.0505,-30.0448466,-51.191507,Rio Grande do Sul
apartment,South,109.0,150819.5224,-30.110956,-51.253216,Rio Grande do Sul
apartment,South,54.0,78702.3662,-30.107187,-51.238651,Rio Grande do Sul
apartment,South,89.0,61383.3931,-30.019569,-51.149391,Rio Grande do Sul
apartment,South,104.0,106959.36,-30.045439,-51.203999,Rio Grande do Sul
apartment,South,67.0,56324.342899999996,-30.055332,-51.147655,Rio Grande do Sul
house,South,204.0,151715.40850000002,-30.128086,-51.218689,Rio Grande do Sul
apartment,South,224.0,263605.5212,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,67.0,95336.0644,-30.04974,-51.193836,Rio Grande do Sul
apartment,South,93.0,145484.4022,-30.019091,-51.1663542,Rio Grande do Sul
apartment,South,90.0,152663.6244,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,115.0,91029.24130000001,-29.6892554,-53.8037749,Rio Grande do Sul
apartment,South,220.0,187747.81600000002,-30.038136,-51.188606,Rio Grande do Sul
apartment,South,91.0,131423.4674,-30.055977,-51.208221,Rio Grande do Sul
apartment,South,66.0,128521.4834,-30.046982,-51.206821,Rio Grande do Sul
apartment,South,72.0,56971.4639,-29.7001107,-53.8049833,Rio Grande do Sul
apartment,South,58.0,47411.061,-30.088015,-51.237003,Rio Grande do Sul
apartment,South,73.0,75857.70330000001,-30.056164,-51.191223,Rio Grande do Sul
apartment,South,184.0,272214.8031,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,62.0,82483.9362,-30.008984,-51.20121,Rio Grande do Sul
apartment,South,79.0,110298.28700000001,-30.050968,-51.202202,Rio Grande do Sul
apartment,South,118.0,131802.7606,-30.023415,-51.20953,Rio Grande do Sul
apartment,South,119.0,69056.3208,-29.6855627,-53.8010601,Rio Grande do Sul
apartment,South,158.0,184150.1888,-30.041164,-51.198071,Rio Grande do Sul
apartment,South,249.0,225676.6667,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,162.0,149238.3804,-30.031609,-51.166382,Rio Grande do Sul
apartment,South,61.0,49874.0063,-29.7673762536,-51.1288261414,Rio Grande do Sul
house,South,166.0,90460.311,-30.1438956,-51.2161205,Rio Grande do Sul
house,South,147.0,75668.0548,-29.997314,-51.120647,Rio Grande do Sul
apartment,South,91.0,66946.2625,-30.019569,-51.149391,Rio Grande do Sul
apartment,South,104.0,143867.3312,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,59.0,51792.238699999994,-30.03809,-51.20953,Rio Grande do Sul
apartment,South,71.0,74811.00850000001,-30.04974,-51.193836,Rio Grande do Sul
apartment,South,155.0,251278.64039999997,-30.0300876,-51.1794505,Rio Grande do Sul
apartment,South,124.0,67138.0884,-29.7699326801,-51.1468505859,Rio Grande do Sul
house,South,250.0,151540.25890000002,-29.7098528,-53.7280093,Rio Grande do Sul
house,South,156.0,123268.7643,-29.99527,-51.116348,Rio Grande do Sul
apartment,South,68.0,90156.8639,-29.975916,-51.193546,Rio Grande do Sul
apartment,South,145.0,220678.3994,-30.105785,-51.250889,Rio Grande do Sul
house,South,86.0,72892.7818,-30.034061,-51.135494,Rio Grande do Sul
apartment,South,61.0,51792.238699999994,-30.070068,-51.192532,Rio Grande do Sul
apartment,South,101.0,85339.9155,-29.178246,-51.209484,Rio Grande do Sul
apartment,South,87.0,68097.2008,-30.029697,-51.202991,Rio Grande do Sul
house,South,203.0,149818.9615,-30.022793,-51.144161,Rio Grande do Sul
apartment,South,66.0,66375.48539999999,-30.071451,-51.206734,Rio Grande do Sul
house,South,159.0,100511.4535,-30.055965,-51.203663,Rio Grande do Sul
apartment,South,94.0,118930.3271,-30.038923,-51.191185,Rio Grande do Sul
apartment,South,57.0,74909.4798,-30.049339,-51.199142,Rio Grande do Sul
apartment,South,53.0,71166.3734,-30.03809,-51.20953,Rio Grande do Sul
apartment,South,179.0,142332.7487,-29.6965406,-53.7993096,Rio Grande do Sul
apartment,South,94.0,92075.0906,-29.6892764,-53.8086158,Rio Grande do Sul
apartment,South,58.0,65219.854100000004,-30.068159,-51.229153,Rio Grande do Sul
apartment,South,84.0,169731.60940000002,-30.03548,-51.191505,Rio Grande do Sul
apartment,South,93.0,140798.1643,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,252.0,284466.385,-30.025932,-51.197933,Rio Grande do Sul
apartment,South,105.0,121372.32489999999,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,98.0,64327.331000000006,-29.6834208769,-53.8003014421,Rio Grande do Sul
house,South,205.0,170679.8329,-30.054819,-51.192276,Rio Grande do Sul
apartment,South,112.0,158637.7165,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,70.0,74811.00850000001,-30.014446,-51.187298,Rio Grande do Sul
apartment,South,64.0,51907.3312,-29.878993,-51.1701574,Rio Grande do Sul
